"Name","Version","VersionCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory","UnlockedByFame","BrawlerTrophyReward","ShouldDownweight","OdditiesShopAvailability"
"emoji_bp_strangerthings_sad",,,"sc/emoji_2.sc","emoji_bp_strangerthings_sad",,,,,"SAD","COLLECTORS","SAD",,,,,,,,"TRUE",,,,"STRANGERTHINGS",,,,"TRUE","NEVER"
"emoji_bp_strangerthings_thanks",,,"sc/emoji_2.sc","emoji_bp_strangerthings_thanks",,,,,"SPECIAL","COLLECTORS","THANKS",,,,,,,,"TRUE",,,,"STRANGERTHINGS",,,,,"NEVER"
"emoji_bp_strangerthings_special",,,"sc/emoji_2.sc","emoji_bp_strangerthings_special",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"STRANGERTHINGS",,,,,"NEVER"
"emoji_champie_strangerthings",,,"sc/emoji_2.sc","emoji_champie_strangerthings",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"WF_2020",,,,,"NEVER"
"emoji_champie_sweden",,,"sc/emoji_2.sc","emoji_champie_sweden",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"WF_2020",,,,,"NEVER"
"emoji_moneygale",,,"sc/emoji_2.sc","emoji_moneygale",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"MISC",,,,,"NEVER"
"emoji_propass_64_champiangry",,,"sc/emoji_2.sc","emoji_propass_64_champiangry",,,,,"DEFAULT","COLLECTORS","SPECIAL",,"2",,,,,,"TRUE",,,,"PROPASS",,,,,"NEVER"
"emoji_propass_64_champiclick",,,"sc/emoji_2.sc","emoji_propass_64_champiclick",,,,,"DEFAULT","COLLECTORS","SPECIAL",,"2",,,,,,"TRUE",,,,"PROPASS",,,,,"NEVER"
"emoji_bp_strangerthings_clap",,,"sc/emoji_2.sc","emoji_bp_strangerthings_clap",,,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,"STRANGERTHINGS",,,,,"NEVER"
"emoji_alli_overcharge",,,"sc/emoji_2.sc","emoji_alli_overcharge","Stalker",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_mina_overcharge",,,"sc/emoji_2.sc","emoji_mina_overcharge","Dancer",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_pam_overcharge",,,"sc/emoji_2.sc","emoji_pam_overcharge","MinigunDude",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_ziggy_overcharge",,,"sc/emoji_2.sc","emoji_ziggy_overcharge","Fury",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"7645aede7a07165db3f1e21779a12b28a1379142",-1,-1,"sc/emoji_1.sc","emoji_8bit_gg",,,,,"SPECIAL","RARE","GG","8bit_kill_vo","1",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_skull_love",,,"sc/emoji_2.sc","emoji_skull_love",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"MISC",,,,,"NEVER"
"emoji_skull_mindblown",,,"sc/emoji_2.sc","emoji_skull_mindblown",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"MISC",,,,,"AVAILABLE"
"emoji_wf_midsommar",,,"sc/emoji_2.sc","emoji_wf_midsommar",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"WF_2020",,,,,"NEVER"
"emoji_gigi_scarecrow",,,"sc/emoji_2.sc","emoji_gigi_scarecrow","Daredevil",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gigi_scarecrow_blue",,,"sc/emoji_2.sc","emoji_gigi_scarecrow_blue","Daredevil",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gigi_scarecrow_orange",,,"sc/emoji_2.sc","emoji_gigi_scarecrow_orange","Daredevil",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_pierce","65","65","sc/emoji_65.sc","emoji_pierce","Bulletstorm",,,,"DEFAULT","DEFAULT","DEFAULT","Pierce_Kill_VO","5",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_pierce_happy","65","65","sc/emoji_65.sc","emoji_pierce_happy","Bulletstorm",,,,"HAPPY","COMMON","HAPPY","Pierce_Kill_VO","4",,,,,,"TRUE",,,,,,,"TrophyRewardsBulletstorm",,"NEVER"
"emoji_pierce_sad","65","65","sc/emoji_65.sc","emoji_pierce_sad","Bulletstorm",,,,"SAD","COMMON","SAD","Pierce_Hurt_VO","2",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_pierce_angry","65","65","sc/emoji_65.sc","emoji_pierce_angry","Bulletstorm",,,,"ANGRY","COMMON","ANGRY","Pierce_Kill_VO","6",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_pierce_gg","65","65","sc/emoji_65.sc","emoji_pierce_gg","Bulletstorm",,,,"SPECIAL","RARE","GG","Pierce_Kill_VO","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_pierce_thanks","65","65","sc/emoji_65.sc","emoji_pierce_thanks","Bulletstorm",,,,"SPECIAL","EPIC","THANKS","Pierce_Kill_VO","9",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_pierce_phew","65","65","sc/emoji_65.sc","emoji_pierce_phew","Bulletstorm",,,,"SPECIAL","EPIC","PHEW","Pierce_Kill_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_pierce_special","65","65","sc/emoji_65.sc","emoji_pierce_special","Bulletstorm",,,,"SPECIAL","EPIC","SPECIAL","Pierce_Start_VO","6",,,,,,"TRUE",,,,,,,"TrophyRewardsBulletstorm",,"NEVER"
"emoji_pierce_clap","65","65","sc/emoji_65.sc","emoji_pierce_clap","Bulletstorm",,,,"SPECIAL","RARE","CLAP","Colt_Pin_Clap","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_pierce_facepalm","65","65","sc/emoji_65.sc","emoji_pierce_facepalm","Bulletstorm",,,,"SPECIAL","COLLECTORS","FACEPALM","Pierce_Start_VO","1",,,,,,"TRUE",,,,,,,"TrophyRewardsBulletstorm","TRUE","NEVER"
"emoji_bp_brawlentines","65","65","sc/emoji_65.sc","emoji_bp_brawlentines",,,,,"DEFAULT","COLLECTORS","DEFAULT",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_bp_brawlentines_angry","65","65","sc/emoji_65.sc","emoji_bp_brawlentines_angry",,,,,"ANGRY","COLLECTORS","ANGRY",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,"TRUE","AVAILABLE"
"emoji_bp_brawlentines_happy","65","65","sc/emoji_65.sc","emoji_bp_brawlentines_happy",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_bp_brawlentines_gg","65","65","sc/emoji_65.sc","emoji_bp_brawlentines_gg",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_bp_brawlentines_phew","65","65","sc/emoji_65.sc","emoji_bp_brawlentines_phew",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_bp_brawlentines_sad","65","65","sc/emoji_65.sc","emoji_bp_brawlentines_sad",,,,,"SAD","COLLECTORS","SAD",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,"TRUE","AVAILABLE"
"emoji_bp_brawlentines_thanks","65","65","sc/emoji_65.sc","emoji_bp_brawlentines_thanks",,,,,"SPECIAL","COLLECTORS","THANKS",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_bp_brawlentines_special","65","65","sc/emoji_65.sc","emoji_bp_brawlentines_special",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_bp_brawlentines_clap","65","65","sc/emoji_65.sc","emoji_bp_brawlentines_clap",,,,,"SPECIAL","COLLECTORS","SPECIAL","Colt_Pin_Clap","0",,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_bp_steampunk","65","65","sc/emoji_65.sc","emoji_bp_steampunk",,,,,"DEFAULT","COLLECTORS","DEFAULT",,,,,,"1500","39","TRUE",,,,"STEAMPUNK",,,,,"AVAILABLE"
"emoji_bp_steampunk_angry","65","65","sc/emoji_65.sc","emoji_bp_steampunk_angry",,,,,"ANGRY","COLLECTORS","ANGRY",,,,,,"1500","39","TRUE",,,,"STEAMPUNK",,,,"TRUE","AVAILABLE"
"emoji_bp_steampunk_happy","65","65","sc/emoji_65.sc","emoji_bp_steampunk_happy",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"STEAMPUNK",,,,,"NEVER"
"emoji_bp_steampunk_gg","65","65","sc/emoji_65.sc","emoji_bp_steampunk_gg",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"STEAMPUNK",,,,,"NEVER"
"emoji_bp_steampunk_phew","65","65","sc/emoji_65.sc","emoji_bp_steampunk_phew",,,,,"SPECIAL","COLLECTORS","PHEW",,,,,,"1500","39","TRUE",,,,"STEAMPUNK",,,,,"AVAILABLE"
"emoji_bp_steampunk_sad","65","65","sc/emoji_65.sc","emoji_bp_steampunk_sad",,,,,"SAD","COLLECTORS","SAD",,,,,,"1500","39","TRUE",,,,"STEAMPUNK",,,,"TRUE","AVAILABLE"
"emoji_bp_steampunk_thanks","65","65","sc/emoji_65.sc","emoji_bp_steampunk_thanks",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"STEAMPUNK",,,,,"NEVER"
"emoji_bp_steampunk_special","65","65","sc/emoji_65.sc","emoji_bp_steampunk_special",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"STEAMPUNK",,,,,"AVAILABLE"
"emoji_bp_steampunk_clap","65","65","sc/emoji_65.sc","emoji_bp_steampunk_clap",,,,,"SPECIAL","COLLECTORS","SPECIAL","Colt_Pin_Clap","0",,,,"1500","39","TRUE",,,,"STEAMPUNK",,,,,"AVAILABLE"
"emoji_alli_brawlentine","65","65","sc/emoji_65.sc","emoji_alli_brawlentine","Stalker",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_box_pierce","65","65","sc/emoji_65.sc","emoji_box_pierce","Bulletstorm",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BOXES",,,,,"NEVER"
"emoji_box_glowbert","65","65","sc/emoji_65.sc","emoji_box_glowbert","Mender",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BOXES",,,,,"NEVER"
"emoji_brawlentine_date","65","65","sc/emoji_65.sc","emoji_brawlentine_date",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_brawlentine_grenade","65","65","sc/emoji_65.sc","emoji_brawlentine_grenade",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_brock_steampunk","65","65","sc/emoji_65.sc","emoji_brock_steampunk","RocketGirl",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gale_steampunk","65","65","sc/emoji_65.sc","emoji_gale_steampunk","Blower",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_champie_WC2025","65","65","sc/emoji_65.sc","emoji_champie_WC2025",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"WF_2020",,,,,"NEVER"
"emoji_nani_xmas","65","65","sc/emoji_65.sc","emoji_nani_xmas","Controller",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_max_wf2025","65","65","sc/emoji_65.sc","emoji_max_wf2025","Speedy",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_xmas_champie","65","65","sc/emoji_65.sc","emoji_xmas_champie",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"WF_2020",,,,,"NEVER"
"emoji_xmas_chimney","65","65","sc/emoji_65.sc","emoji_xmas_chimney",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLIDAYS",,,,,"NEVER"
"emoji_xmas_pie","65","65","sc/emoji_65.sc","emoji_xmas_pie",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"BRAWLIDAYS",,,,,"AVAILABLE"
"emoji_xmas_santacap","65","65","sc/emoji_65.sc","emoji_xmas_santacap",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"BRAWLIDAYS",,,,,"AVAILABLE"
"emoji_sam_steampunk","65","65","sc/emoji_65.sc","emoji_sam_steampunk","WeaponThrower",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_stu_steampunk","65","65","sc/emoji_65.sc","emoji_stu_steampunk","Roller",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_willow_lny26","65","65","sc/emoji_65.sc","emoji_willow_lny26","Puppeteer",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_sirius","66","66","sc/emoji_66.sc","emoji_sirius","Shadowdemon",,,,"DEFAULT","DEFAULT","DEFAULT","Sirius_Start_VO","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_sirius_happy","66","66","sc/emoji_66.sc","emoji_sirius_happy","Shadowdemon",,,,"HAPPY","COMMON","HAPPY","Sirius_Kill_VO","10",,,,,,"TRUE",,,,,,,"TrophyRewardsShadowdemon",,"NEVER"
"emoji_sirius_sad","66","66","sc/emoji_66.sc","emoji_sirius_sad","Shadowdemon",,,,"SAD","COMMON","SAD","Sirius_Hurt_VO","7",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_sirius_angry","66","66","sc/emoji_66.sc","emoji_sirius_angry","Shadowdemon",,,,"ANGRY","COMMON","ANGRY","Sirius_Kill_VO","6",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_sirius_gg","66","66","sc/emoji_66.sc","emoji_sirius_gg","Shadowdemon",,,,"SPECIAL","RARE","GG","Sirius_Lead_VO","6",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_sirius_thanks","66","66","sc/emoji_66.sc","emoji_sirius_thanks","Shadowdemon",,,,"SPECIAL","EPIC","THANKS","Sirius_Lead_VO","5",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_sirius_phew","66","66","sc/emoji_66.sc","emoji_sirius_phew","Shadowdemon",,,,"SPECIAL","EPIC","PHEW","Sirius_Hurt_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_sirius_special","66","66","sc/emoji_66.sc","emoji_sirius_special","Shadowdemon",,,,"SPECIAL","EPIC","SPECIAL","Sirius_Start_VO","9",,,,,,"TRUE",,,,,,,"TrophyRewardsShadowdemon",,"NEVER"
"emoji_sirius_clap","66","66","sc/emoji_66.sc","emoji_sirius_clap","Shadowdemon",,,,"SPECIAL","RARE","CLAP","Colt_Pin_Clap","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_sirius_facepalm","66","66","sc/emoji_66.sc","emoji_sirius_facepalm","Shadowdemon",,,,"SPECIAL","COLLECTORS","FACEPALM","Sirius_Hurt_VO","5",,,,,,"TRUE",,,,,,,"TrophyRewardsShadowdemon","TRUE","NEVER"
"emoji_box_sirius","66","66","sc/emoji_66.sc","emoji_box_sirius","Shadowdemon",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BOXES",,,,,"NEVER"
"fe937e67797caf473f4d46c002e7644557846eb3",-1,-1,"sc/emoji_1.sc","emoji_8bit_gg",,,,,"SPECIAL","RARE","GG","8bit_kill_vo","1",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_pierce_hunter","65","65","sc/emoji_65.sc","emoji_pierce_hunter","Bulletstorm",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_lny_horse","65","65","sc/emoji_65.sc","emoji_lny_horse",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"LNY",,,,,"AVAILABLE"
"emoji_lny_moneyrain","65","65","sc/emoji_65.sc","emoji_lny_moneyrain",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"LNY",,,,,"NEVER"
"emoji_lny_peach","65","65","sc/emoji_65.sc","emoji_lny_peach",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"LNY",,,,,"NEVER"
"emoji_lny_writing","65","65","sc/emoji_65.sc","emoji_lny_writing",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"LNY",,,,,"AVAILABLE"
"emoji_gigi_overcharge","65","65","sc/emoji_65.sc","emoji_gigi_overcharge","Daredevil",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_kenji_feudaljapan_chroma2","65","65","sc/emoji_65.sc","emoji_kenji_feudaljapan_chroma2","Samurai",,,,"SPECIAL","COLLECTORS","SPECIAL","Kenji_Demon_Kill_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_pierce_hunter_chroma1","65","65","sc/emoji_65.sc","emoji_pierce_hunter_chroma1","Bulletstorm",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_pierce_hunter_chroma2","65","65","sc/emoji_65.sc","emoji_pierce_hunter_chroma2","Bulletstorm",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_stu_steampunk_chroma1","65","65","sc/emoji_65.sc","emoji_stu_steampunk_chroma1","Roller",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_stu_steampunk_chroma2","65","65","sc/emoji_65.sc","emoji_stu_steampunk_chroma2","Roller",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gale_steampunk_chroma1","65","65","sc/emoji_65.sc","emoji_gale_steampunk_chroma1","Blower",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gale_steampunk_chroma2","65","65","sc/emoji_65.sc","emoji_gale_steampunk_chroma2","Blower",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_glowbert","65","65","sc/emoji_65.sc","emoji_glowbert","Mender",,,,"DEFAULT","DEFAULT","DEFAULT","Glowbert_Lead_VO","5",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_glowbert_happy","65","65","sc/emoji_65.sc","emoji_glowbert_happy","Mender",,,,"HAPPY","COMMON","HAPPY","Glowbert_Kill_VO","4",,,,,,"TRUE",,,,,,,"TrophyRewardsMender",,"NEVER"
"emoji_glowbert_sad","65","65","sc/emoji_65.sc","emoji_glowbert_sad","Mender",,,,"SAD","COMMON","SAD","Glowbert_Die_VO","5",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_glowbert_angry","65","65","sc/emoji_65.sc","emoji_glowbert_angry","Mender",,,,"ANGRY","COMMON","ANGRY","Glowbert_Hurt_VO","5",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_glowbert_gg","65","65","sc/emoji_65.sc","emoji_glowbert_gg","Mender",,,,"SPECIAL","RARE","GG","Glowbert_Lead_VO","3",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_glowbert_thanks","65","65","sc/emoji_65.sc","emoji_glowbert_thanks","Mender",,,,"SPECIAL","EPIC","THANKS","Glowbert_Kill_VO","9",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_glowbert_phew","65","65","sc/emoji_65.sc","emoji_glowbert_phew","Mender",,,,"SPECIAL","EPIC","PHEW","Glowbert_Kill_VO","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_glowbert_special","65","65","sc/emoji_65.sc","emoji_glowbert_special","Mender",,,,"SPECIAL","EPIC","SPECIAL","Glowbert_Kill_VO","3",,,,,,"TRUE",,,,,,,"TrophyRewardsMender",,"NEVER"
"emoji_glowbert_clap","65","65","sc/emoji_65.sc","emoji_glowbert_clap","Mender",,,,"SPECIAL","RARE","CLAP","Colt_Pin_Clap","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_glowbert_facepalm","65","65","sc/emoji_65.sc","emoji_glowbert_facepalm","Mender",,,,"SPECIAL","COLLECTORS","FACEPALM","Glowbert_Hurt_VO","4",,,,,,"TRUE",,,,,,,"TrophyRewardsMender","TRUE","NEVER"
"emoji_shade_brawlentine","65","65","sc/emoji_65.sc","emoji_shade_brawlentine","Ghost",,,,"DEFAULT","COLLECTORS","DEFAULT","Shade_Brawlentine_Kill_VO","1",,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_shade_brawlentine_angry","65","65","sc/emoji_65.sc","emoji_shade_brawlentine_angry","Ghost",,,,"ANGRY","COLLECTORS","ANGRY","Shade_Brawlentine_Hurt_VO","1",,,,,,"TRUE",,,,"BRAWLENTINES",,,,"TRUE","NEVER"
"emoji_shade_brawlentine_happy","65","65","sc/emoji_65.sc","emoji_shade_brawlentine_happy","Ghost",,,,"HAPPY","COLLECTORS","HAPPY","Shade_Brawlentine_Start_VO","4",,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_shade_brawlentine_gg","65","65","sc/emoji_65.sc","emoji_shade_brawlentine_gg","Ghost",,,,"SPECIAL","COLLECTORS","GG","Shade_Brawlentine_Start_VO","0",,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_shade_brawlentine_phew","65","65","sc/emoji_65.sc","emoji_shade_brawlentine_phew","Ghost",,,,"SPECIAL","COLLECTORS","PHEW","Shade_Brawlentine_Hurt_VO","2",,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_shade_brawlentine_sad","65","65","sc/emoji_65.sc","emoji_shade_brawlentine_sad","Ghost",,,,"SAD","COLLECTORS","SAD","Shade_Brawlentine_Die_VO","2",,,,,,"TRUE",,,,"BRAWLENTINES",,,,"TRUE","NEVER"
"emoji_shade_brawlentine_thanks","65","65","sc/emoji_65.sc","emoji_shade_brawlentine_thanks","Ghost",,,,"SPECIAL","COLLECTORS","THANKS","Shade_Brawlentine_Lead_VO","1",,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_shade_brawlentine_special","65","65","sc/emoji_65.sc","emoji_shade_brawlentine_special","Ghost",,,,"SPECIAL","COLLECTORS","SPECIAL","Shade_Brawlentine_Lead_VO","2",,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_shade_brawlentine_clap","65","65","sc/emoji_65.sc","emoji_shade_brawlentine_clap","Ghost",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_angelo_brawlentine","65","65","sc/emoji_65.sc","emoji_angelo_brawlentine","InsectMan",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_rico_brawlentine","65","65","sc/emoji_65.sc","emoji_rico_brawlentine","TrickshotDude",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_squeak_brawlentine","65","65","sc/emoji_65.sc","emoji_squeak_brawlentine","StickyBomb",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_rico_brawlentine_chroma_blue","65","65","sc/emoji_65.sc","emoji_rico_brawlentine_chroma_blue","TrickshotDude",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_rico_brawlentine_chroma_red","65","65","sc/emoji_65.sc","emoji_rico_brawlentine_chroma_red","TrickshotDude",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLENTINES",,,,,"NEVER"
"emoji_splitting_starr","65","65","sc/emoji_65.sc","emoji_splitting_starr",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"MISC",,,,,"NEVER"
"emoji_vault","65","65","sc/emoji_65.sc","emoji_vault",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"MISC",,,,,"NEVER"
"emoji_angelo_brawlentine_chroma1","65","65","sc/emoji_65.sc","emoji_angelo_brawlentine_chroma1","InsectMan",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_angelo_brawlentine_chroma2","65","65","sc/emoji_65.sc","emoji_angelo_brawlentine_chroma2","InsectMan",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fame_starrforce","65","65","sc/emoji_65.sc","emoji_fame_starrforce",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,"StarrForce3",,,
"emoji_kaze_steampunk","65","65","sc/emoji_65.sc","emoji_kaze_steampunk","Geisha",,,,"DEFAULT","COLLECTORS","DEFAULT","Kaze_Steampunk_Hurt_VO","3",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_kaze_steampunk_angry","65","65","sc/emoji_65.sc","emoji_kaze_steampunk_angry","Geisha",,,,"ANGRY","COLLECTORS","ANGRY","Kaze_Steampunk_Start_VO","1",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
